cycle,avg_score,avg_energy,inactive_student
1036,5.0,0.0,20
1037,5.0,0.0,20
1038,5.0,0.0,20
1039,5.0,0.0,20
1040,5.0,0.0,20
1041,5.0,0.0,20
1042,5.0,0.0,20
1043,5.0,0.0,20
1044,5.0,0.0,20
1045,5.0,0.0,20
1046,5.0,0.0,20
1047,5.0,0.0,20
1048,5.0,0.0,20
1049,5.0,0.0,20
1050,5.0,0.0,20
1051,5.0,0.0,20
1052,5.0,0.0,20
1053,5.0,0.0,20
1054,5.0,0.0,20
1055,5.0,0.0,20
1056,5.0,0.0,20
1057,5.0,0.0,20
1058,5.0,0.0,20
1059,5.0,0.0,20
1060,5.0,0.0,20
1061,5.0,0.0,20
1062,5.0,0.0,20
1063,5.0,0.0,20
1064,5.0,0.0,20
1065,5.0,0.0,20
1066,5.0,0.0,20
1067,5.0,0.0,20
1068,5.0,0.0,20
1069,5.0,0.0,20
1070,5.0,0.0,20
1071,5.0,0.0,20
1072,5.0,0.0,20
1073,5.0,0.0,20
1074,5.0,0.0,20
1075,5.0,0.0,20
1076,5.0,0.0,20
1077,5.0,0.0,20
1078,5.0,0.0,20
1079,5.0,0.0,20
1080,5.0,0.0,20
1081,5.0,0.0,20
1082,5.0,0.0,20
1083,5.0,0.0,20
1084,5.0,0.0,20
1085,5.0,0.0,20
1086,5.0,0.0,20
1087,5.0,0.0,20
1088,5.0,0.0,20
1089,5.0,0.0,20
1090,5.0,0.0,20
1091,5.0,0.0,20
1092,5.0,0.0,20
1093,5.0,0.0,20
1094,5.0,0.0,20
1095,5.0,0.0,20
1096,5.0,0.0,20
1097,5.0,0.0,20
1098,5.0,0.0,20
1099,5.0,0.0,20
1100,5.0,0.0,20
1101,5.0,0.0,20
1102,5.0,0.0,20
1103,5.0,0.0,20
1104,5.0,0.0,20
1105,5.0,0.0,20
1106,5.0,0.0,20
1107,5.0,0.0,20
1108,5.0,0.0,20
1109,5.0,0.0,20
1110,5.0,0.0,20
1111,5.0,0.0,20
1112,5.0,0.0,20
1113,5.0,0.0,20
1114,5.0,0.0,20
1115,5.0,0.0,20
1116,5.0,0.0,20
1117,5.0,0.0,20
1118,5.0,0.0,20
1119,5.0,0.0,20
1120,5.0,0.0,20
1121,5.0,0.0,20
1122,5.0,0.0,20
1123,5.0,0.0,20
1124,5.0,0.0,20
1125,5.0,0.0,20
1126,5.0,0.0,20
1127,5.0,0.0,20
1128,5.0,0.0,20
1129,5.0,0.0,20
1130,5.0,0.0,20
1131,5.0,0.0,20
1132,5.0,0.0,20
1133,5.0,0.0,20
1134,5.0,0.0,20
1135,5.0,0.0,20
1136,5.0,0.0,20
1137,5.0,0.0,20
1138,5.0,0.0,20
1139,5.0,0.0,20
1140,5.0,0.0,20
1141,5.0,0.0,20
1142,5.0,0.0,20
1143,5.0,0.0,20
1144,5.0,0.0,20
1145,5.0,0.0,20
1146,5.0,0.0,20
1147,5.0,0.0,20
1148,5.0,0.0,20
1149,5.0,0.0,20
1150,5.0,0.0,20
1151,5.0,0.0,20
1152,5.0,0.0,20
1153,5.0,0.0,20
1154,5.0,0.0,20
1155,5.0,0.0,20
1156,5.0,0.0,20
1157,5.0,0.0,20
1158,5.0,0.0,20
1159,5.0,0.0,20
1160,5.0,0.0,20
1161,5.0,0.0,20
1162,5.0,0.0,20
1163,5.0,0.0,20
1164,5.0,0.0,20
1165,5.0,0.0,20
1166,5.0,0.0,20
1167,5.0,0.0,20
1168,5.0,0.0,20
1169,5.0,0.0,20
1170,5.0,0.0,20
1171,5.0,0.0,20
1172,5.0,0.0,20
1173,5.0,0.0,20
1174,5.0,0.0,20
1175,5.0,0.0,20
1176,5.0,0.0,20
1177,5.0,0.0,20
1178,5.0,0.0,20
1179,5.0,0.0,20
1180,5.0,0.0,20
1181,5.0,0.0,20
1182,5.0,0.0,20
1183,5.0,0.0,20
1184,5.0,0.0,20
1185,5.0,0.0,20
1186,5.0,0.0,20
1187,5.0,0.0,20
1188,5.0,0.0,20
1189,5.0,0.0,20
1190,5.0,0.0,20
1191,5.0,0.0,20
1192,5.0,0.0,20
1193,5.0,0.0,20
1194,5.0,0.0,20
1195,5.0,0.0,20
1196,5.0,0.0,20
1197,5.0,0.0,20
1198,5.0,0.0,20
1199,5.0,0.0,20
1200,5.0,0.0,20
1201,5.0,0.0,20
1202,5.0,0.0,20
1203,5.0,0.0,20
1204,5.0,0.0,20
1205,5.0,0.0,20
1206,5.0,0.0,20
1207,5.0,0.0,20
1208,5.0,0.0,20
1209,5.0,0.0,20
1210,5.0,0.0,20
1211,5.0,0.0,20
1212,5.0,0.0,20
1213,5.0,0.0,20
1214,5.0,0.0,20
1215,5.0,0.0,20
1216,5.0,0.0,20
1217,5.0,0.0,20
1218,5.0,0.0,20
1219,5.0,0.0,20
1220,5.0,0.0,20
1221,5.0,0.0,20
1222,5.0,0.0,20
1223,5.0,0.0,20
1224,5.0,0.0,20
1225,5.0,0.0,20
1226,5.0,0.0,20
1227,5.0,0.0,20
1228,5.0,0.0,20
1229,5.0,0.0,20
1230,5.0,0.0,20
1231,5.0,0.0,20
1232,5.0,0.0,20
1233,5.0,0.0,20
1234,5.0,0.0,20
1235,5.0,0.0,20
1236,5.0,0.0,20
1237,5.0,0.0,20
1238,5.0,0.0,20
1239,5.0,0.0,20
1240,5.0,0.0,20
1241,5.0,0.0,20
1242,5.0,0.0,20
1243,5.0,0.0,20
1244,5.0,0.0,20
1245,5.0,0.0,20
1246,5.0,0.0,20
1247,5.0,0.0,20
1248,5.0,0.0,20
1249,5.0,0.0,20
1250,5.0,0.0,20
1251,5.0,0.0,20
1252,5.0,0.0,20
1253,5.0,0.0,20
1254,5.0,0.0,20
1255,5.0,0.0,20
1256,5.0,0.0,20
1257,5.0,0.0,20
1258,5.0,0.0,20
1259,5.0,0.0,20
1260,5.0,0.0,20
1261,5.0,0.0,20
1262,5.0,0.0,20
1263,5.0,0.0,20
1264,5.0,0.0,20
1265,5.0,0.0,20
1266,5.0,0.0,20
1267,5.0,0.0,20
1268,5.0,0.0,20
1269,5.0,0.0,20
1270,5.0,0.0,20
1271,5.0,0.0,20
1272,5.0,0.0,20
1273,5.0,0.0,20
1274,5.0,0.0,20
1275,5.0,0.0,20
1276,5.0,0.0,20
1277,5.0,0.0,20
1278,5.0,0.0,20
1279,5.0,0.0,20
1280,5.0,0.0,20
1281,5.0,0.0,20
1282,5.0,0.0,20
1283,5.0,0.0,20
1284,5.0,0.0,20
1285,5.0,0.0,20
1286,5.0,0.0,20
1287,5.0,0.0,20
1288,5.0,0.0,20
1289,5.0,0.0,20
1290,5.0,0.0,20
1291,5.0,0.0,20
1292,5.0,0.0,20
1293,5.0,0.0,20
1294,5.0,0.0,20
1295,5.0,0.0,20
1296,5.0,0.0,20
1297,5.0,0.0,20
1298,5.0,0.0,20
1299,5.0,0.0,20
1300,5.0,0.0,20
1301,5.0,0.0,20
1302,5.0,0.0,20
1303,5.0,0.0,20
1304,5.0,0.0,20
1305,5.0,0.0,20
1306,5.0,0.0,20
1307,5.0,0.0,20
1308,5.0,0.0,20
1309,5.0,0.0,20
1310,5.0,0.0,20
1311,5.0,0.0,20
1312,5.0,0.0,20
1313,5.0,0.0,20
1314,5.0,0.0,20
1315,5.0,0.0,20
1316,5.0,0.0,20
1317,5.0,0.0,20
1318,5.0,0.0,20
1319,5.0,0.0,20
1320,5.0,0.0,20
1321,5.0,0.0,20
1322,5.0,0.0,20
1323,5.0,0.0,20
1324,5.0,0.0,20
1325,5.0,0.0,20
1326,5.0,0.0,20
1327,5.0,0.0,20
1328,5.0,0.0,20
1329,5.0,0.0,20
1330,5.0,0.0,20
1331,5.0,0.0,20
1332,5.0,0.0,20
1333,5.0,0.0,20
1334,5.0,0.0,20
1335,5.0,0.0,20
1336,5.0,0.0,20
1337,5.0,0.0,20
1338,5.0,0.0,20
1339,5.0,0.0,20
1340,5.0,0.0,20
1341,5.0,0.0,20
1342,5.0,0.0,20
1343,5.0,0.0,20
1344,5.0,0.0,20
1345,5.0,0.0,20
1346,5.0,0.0,20
1347,5.0,0.0,20
1348,5.0,0.0,20
1349,5.0,0.0,20
1350,5.0,0.0,20
1351,5.0,0.0,20
1352,5.0,0.0,20
1353,5.0,0.0,20
1354,5.0,0.0,20
1355,5.0,0.0,20
1356,5.0,0.0,20
1357,5.0,0.0,20
1358,5.0,0.0,20
1359,5.0,0.0,20
1360,5.0,0.0,20
1361,5.0,0.0,20
1362,5.0,0.0,20
1363,5.0,0.0,20
1364,5.0,0.0,20
1365,5.0,0.0,20
1366,5.0,0.0,20
1367,5.0,0.0,20
1368,5.0,0.0,20
1369,5.0,0.0,20
1370,5.0,0.0,20
1371,5.0,0.0,20
1372,5.0,0.0,20
1373,5.0,0.0,20
1374,5.0,0.0,20
1375,5.0,0.0,20
1376,5.0,0.0,20
1377,5.0,0.0,20
1378,5.0,0.0,20
1379,5.0,0.0,20
1380,5.0,0.0,20
1381,5.0,0.0,20
1382,5.0,0.0,20
1383,5.0,0.0,20
1384,5.0,0.0,20
1385,5.0,0.0,20
1386,5.0,0.0,20
1387,5.0,0.0,20
1388,5.0,0.0,20
1389,5.0,0.0,20
1390,5.0,0.0,20
1391,5.0,0.0,20
1392,5.0,0.0,20
1393,5.0,0.0,20
1394,5.0,0.0,20
1395,5.0,0.0,20
1396,5.0,0.0,20
1397,5.0,0.0,20
1398,5.0,0.0,20
1399,5.0,0.0,20
1400,5.0,0.0,20
1401,5.0,0.0,20
1402,5.0,0.0,20
1403,5.0,0.0,20
1404,5.0,0.0,20
1405,5.0,0.0,20
1406,5.0,0.0,20
1407,5.0,0.0,20
1408,5.0,0.0,20
1409,5.0,0.0,20
1410,5.0,0.0,20
1411,5.0,0.0,20
1412,5.0,0.0,20
1413,5.0,0.0,20
1414,5.0,0.0,20
1415,5.0,0.0,20
1416,5.0,0.0,20
1417,5.0,0.0,20
1418,5.0,0.0,20
1419,5.0,0.0,20
1420,5.0,0.0,20
1421,5.0,0.0,20
1422,5.0,0.0,20
1423,5.0,0.0,20
1424,5.0,0.0,20
1425,5.0,0.0,20
1426,5.0,0.0,20
1427,5.0,0.0,20
1428,5.0,0.0,20
1429,5.0,0.0,20
1430,5.0,0.0,20
1431,5.0,0.0,20
1432,5.0,0.0,20
1433,5.0,0.0,20
1434,5.0,0.0,20
1435,5.0,0.0,20
1436,5.0,0.0,20
1437,5.0,0.0,20
1438,5.0,0.0,20
1439,5.0,0.0,20
1440,5.0,0.0,20
1441,5.0,0.0,20
1442,5.0,0.0,20
1443,5.0,0.0,20
1444,5.0,0.0,20
1445,5.0,0.0,20
1446,5.0,0.0,20
1447,5.0,0.0,20
1448,5.0,0.0,20
1449,5.0,0.0,20
1450,5.0,0.0,20
1451,5.0,0.0,20
1452,5.0,0.0,20
1453,5.0,0.0,20
1454,5.0,0.0,20
1455,5.0,0.0,20
1456,5.0,0.0,20
1457,5.0,0.0,20
1458,5.0,0.0,20
1459,5.0,0.0,20
1460,5.0,0.0,20
1461,5.0,0.0,20
1462,5.0,0.0,20
1463,5.0,0.0,20
1464,5.0,0.0,20
1465,5.0,0.0,20
1466,5.0,0.0,20
1467,5.0,0.0,20
1468,5.0,0.0,20
1469,5.0,0.0,20
1470,5.0,0.0,20
1471,5.0,0.0,20
1472,5.0,0.0,20
1473,5.0,0.0,20
1474,5.0,0.0,20
1475,5.0,0.0,20
1476,5.0,0.0,20
1477,5.0,0.0,20
1478,5.0,0.0,20
1479,5.0,0.0,20
1480,5.0,0.0,20
1481,5.0,0.0,20
1482,5.0,0.0,20
1483,5.0,0.0,20
1484,5.0,0.0,20
1485,5.0,0.0,20
1486,5.0,0.0,20
1487,5.0,0.0,20
1488,5.0,0.0,20
1489,5.0,0.0,20
1490,5.0,0.0,20
1491,5.0,0.0,20
1492,5.0,0.0,20
1493,5.0,0.0,20
1494,5.0,0.0,20
1495,5.0,0.0,20
1496,5.0,0.0,20
1497,5.0,0.0,20
1498,5.0,0.0,20
1499,5.0,0.0,20
1500,5.0,0.0,20
1501,5.0,0.0,20
1502,5.0,0.0,20
1503,5.0,0.0,20
1504,5.0,0.0,20
1505,5.0,0.0,20
1506,5.0,0.0,20
1507,5.0,0.0,20
1508,5.0,0.0,20
1509,5.0,0.0,20
1510,5.0,0.0,20
1511,5.0,0.0,20
1512,5.0,0.0,20
1513,5.0,0.0,20
1514,5.0,0.0,20
1515,5.0,0.0,20
1516,5.0,0.0,20
1517,5.0,0.0,20
1518,5.0,0.0,20
1519,5.0,0.0,20
1520,5.0,0.0,20
1521,5.0,0.0,20
1522,5.0,0.0,20
1523,5.0,0.0,20
1524,5.0,0.0,20
1525,5.0,0.0,20
1526,5.0,0.0,20
1527,5.0,0.0,20
1528,5.0,0.0,20
1529,5.0,0.0,20
1530,5.0,0.0,20
1531,5.0,0.0,20
1532,5.0,0.0,20
1533,5.0,0.0,20
1534,5.0,0.0,20
1535,5.0,0.0,20
1536,5.0,0.0,20
1537,5.0,0.0,20
1538,5.0,0.0,20
1539,5.0,0.0,20
1540,5.0,0.0,20
1541,5.0,0.0,20
1542,5.0,0.0,20
1543,5.0,0.0,20
1544,5.0,0.0,20
1545,5.0,0.0,20
1546,5.0,0.0,20
1547,5.0,0.0,20
1548,5.0,0.0,20
1549,5.0,0.0,20
1550,5.0,0.0,20
1551,5.0,0.0,20
1552,5.0,0.0,20
1553,5.0,0.0,20
1554,5.0,0.0,20
1555,5.0,0.0,20
1556,5.0,0.0,20
1557,5.0,0.0,20
1558,5.0,0.0,20
1559,5.0,0.0,20
1560,5.0,0.0,20
1561,5.0,0.0,20
1562,5.0,0.0,20
1563,5.0,0.0,20
1564,5.0,0.0,20
1565,5.0,0.0,20
1566,5.0,0.0,20
1567,5.0,0.0,20
1568,5.0,0.0,20
1569,5.0,0.0,20
1570,5.0,0.0,20
1571,5.0,0.0,20
1572,5.0,0.0,20
1573,5.0,0.0,20
1574,5.0,0.0,20
1575,5.0,0.0,20
1576,5.0,0.0,20
1577,5.0,0.0,20
1578,5.0,0.0,20
1579,5.0,0.0,20
1580,5.0,0.0,20
1581,5.0,0.0,20
1582,5.0,0.0,20
1583,5.0,0.0,20
1584,5.0,0.0,20
1585,5.0,0.0,20
1586,5.0,0.0,20
1587,5.0,0.0,20
1588,5.0,0.0,20
1589,5.0,0.0,20
1590,5.0,0.0,20
1591,5.0,0.0,20
1592,5.0,0.0,20
1593,5.0,0.0,20
1594,5.0,0.0,20
1595,5.0,0.0,20
1596,5.0,0.0,20
1597,5.0,0.0,20
1598,5.0,0.0,20
1599,5.0,0.0,20
1600,5.0,0.0,20
1601,5.0,0.0,20
1602,5.0,0.0,20
1603,5.0,0.0,20
1604,5.0,0.0,20
1605,5.0,0.0,20
1606,5.0,0.0,20
1607,5.0,0.0,20
1608,5.0,0.0,20
1609,5.0,0.0,20
1610,5.0,0.0,20
1611,5.0,0.0,20
1612,5.0,0.0,20
1613,5.0,0.0,20
1614,5.0,0.0,20
1615,5.0,0.0,20
1616,5.0,0.0,20
1617,5.0,0.0,20
1618,5.0,0.0,20
1619,5.0,0.0,20
1620,5.0,0.0,20
1621,5.0,0.0,20
1622,5.0,0.0,20
1623,5.0,0.0,20
1624,5.0,0.0,20
1625,5.0,0.0,20
1626,5.0,0.0,20
1627,5.0,0.0,20
1628,5.0,0.0,20
1629,5.0,0.0,20
1630,5.0,0.0,20
1631,5.0,0.0,20
1632,5.0,0.0,20
1633,5.0,0.0,20
1634,5.0,0.0,20
1635,5.0,0.0,20
1636,5.0,0.0,20
1637,5.0,0.0,20
1638,5.0,0.0,20
1639,5.0,0.0,20
1640,5.0,0.0,20
1641,5.0,0.0,20
1642,5.0,0.0,20
1643,5.0,0.0,20
1644,5.0,0.0,20
1645,5.0,0.0,20
1646,5.0,0.0,20
1647,5.0,0.0,20
1648,5.0,0.0,20
1649,5.0,0.0,20
1650,5.0,0.0,20
1651,5.0,0.0,20
1652,5.0,0.0,20
1653,5.0,0.0,20
1654,5.0,0.0,20
1655,5.0,0.0,20
1656,5.0,0.0,20
1657,5.0,0.0,20
1658,5.0,0.0,20
1659,5.0,0.0,20
1660,5.0,0.0,20
1661,5.0,0.0,20
1662,5.0,0.0,20
1663,5.0,0.0,20
1664,5.0,0.0,20
1665,5.0,0.0,20
1666,5.0,0.0,20
1667,5.0,0.0,20
1668,5.0,0.0,20
1669,5.0,0.0,20
1670,5.0,0.0,20
1671,5.0,0.0,20
1672,5.0,0.0,20
1673,5.0,0.0,20
1674,5.0,0.0,20
1675,5.0,0.0,20
1676,5.0,0.0,20
1677,5.0,0.0,20
1678,5.0,0.0,20
1679,5.0,0.0,20
1680,5.0,0.0,20
1681,5.0,0.0,20
1682,5.0,0.0,20
1683,5.0,0.0,20
1684,5.0,0.0,20
1685,5.0,0.0,20
1686,5.0,0.0,20
1687,5.0,0.0,20
1688,5.0,0.0,20
1689,5.0,0.0,20
1690,5.0,0.0,20
1691,5.0,0.0,20
1692,5.0,0.0,20
1693,5.0,0.0,20
1694,5.0,0.0,20
1695,5.0,0.0,20
1696,5.0,0.0,20
1697,5.0,0.0,20
1698,5.0,0.0,20
1699,5.0,0.0,20
1700,5.0,0.0,20
1701,5.0,0.0,20
1702,5.0,0.0,20
1703,5.0,0.0,20
1704,5.0,0.0,20
1705,5.0,0.0,20
1706,5.0,0.0,20
1707,5.0,0.0,20
1708,5.0,0.0,20
1709,5.0,0.0,20
1710,5.0,0.0,20
1711,5.0,0.0,20
1712,5.0,0.0,20
1713,5.0,0.0,20
1714,5.0,0.0,20
1715,5.0,0.0,20
1716,5.0,0.0,20
1717,5.0,0.0,20
1718,5.0,0.0,20
1719,5.0,0.0,20
1720,5.0,0.0,20
1721,5.0,0.0,20
1722,5.0,0.0,20
1723,5.0,0.0,20
1724,5.0,0.0,20
1725,5.0,0.0,20
1726,5.0,0.0,20
1727,5.0,0.0,20
1728,5.0,0.0,20
1729,5.0,0.0,20
1730,5.0,0.0,20
1731,5.0,0.0,20
1732,5.0,0.0,20
1733,5.0,0.0,20
1734,5.0,0.0,20
1735,5.0,0.0,20
1736,5.0,0.0,20
1737,5.0,0.0,20
1738,5.0,0.0,20
1739,5.0,0.0,20
1740,5.0,0.0,20
1741,5.0,0.0,20
1742,5.0,0.0,20
1743,5.0,0.0,20
1744,5.0,0.0,20
1745,5.0,0.0,20
1746,5.0,0.0,20
1747,5.0,0.0,20
1748,5.0,0.0,20
1749,5.0,0.0,20
1750,5.0,0.0,20
1751,5.0,0.0,20
1752,5.0,0.0,20
1753,5.0,0.0,20
1754,5.0,0.0,20
1755,5.0,0.0,20
1756,5.0,0.0,20
1757,5.0,0.0,20
1758,5.0,0.0,20
1759,5.0,0.0,20
1760,5.0,0.0,20
1761,5.0,0.0,20
1762,5.0,0.0,20
1763,5.0,0.0,20
1764,5.0,0.0,20
1765,5.0,0.0,20
1766,5.0,0.0,20
1767,5.0,0.0,20
1768,5.0,0.0,20
1769,5.0,0.0,20
1770,5.0,0.0,20
1771,5.0,0.0,20
1772,5.0,0.0,20
1773,5.0,0.0,20
1774,5.0,0.0,20
1775,5.0,0.0,20
1776,5.0,0.0,20
1777,5.0,0.0,20
1778,5.0,0.0,20
1779,5.0,0.0,20
1780,5.0,0.0,20
1781,5.0,0.0,20
1782,5.0,0.0,20
1783,5.0,0.0,20
1784,5.0,0.0,20
1785,5.0,0.0,20
1786,5.0,0.0,20
1787,5.0,0.0,20
1788,5.0,0.0,20
1789,5.0,0.0,20
1790,5.0,0.0,20
1791,5.0,0.0,20
1792,5.0,0.0,20
1793,5.0,0.0,20
1794,5.0,0.0,20
1795,5.0,0.0,20
1796,5.0,0.0,20
1797,5.0,0.0,20
1798,5.0,0.0,20
1799,5.0,0.0,20
1800,5.0,0.0,20
1801,5.0,0.0,20
1802,5.0,0.0,20
1803,5.0,0.0,20
1804,5.0,0.0,20
1805,5.0,0.0,20
1806,5.0,0.0,20
1807,5.0,0.0,20
1808,5.0,0.0,20
1809,5.0,0.0,20
1810,5.0,0.0,20
1811,5.0,0.0,20
1812,5.0,0.0,20
1813,5.0,0.0,20
1814,5.0,0.0,20
1815,5.0,0.0,20
1816,5.0,0.0,20
1817,5.0,0.0,20
1818,5.0,0.0,20
1819,5.0,0.0,20
1820,5.0,0.0,20
1821,5.0,0.0,20
1822,5.0,0.0,20
1823,5.0,0.0,20
1824,5.0,0.0,20
1825,5.0,0.0,20
1826,5.0,0.0,20
1827,5.0,0.0,20
1828,5.0,0.0,20
1829,5.0,0.0,20
1830,5.0,0.0,20
1831,5.0,0.0,20
1832,5.0,0.0,20
1833,5.0,0.0,20
1834,5.0,0.0,20
1835,5.0,0.0,20
1836,5.0,0.0,20
1837,5.0,0.0,20
1838,5.0,0.0,20
1839,5.0,0.0,20
1840,5.0,0.0,20
1841,5.0,0.0,20
1842,5.0,0.0,20
1843,5.0,0.0,20
1844,5.0,0.0,20
1845,5.0,0.0,20
1846,5.0,0.0,20
1847,5.0,0.0,20
1848,5.0,0.0,20
1849,5.0,0.0,20
1850,5.0,0.0,20
1851,5.0,0.0,20
1852,5.0,0.0,20
1853,5.0,0.0,20
1854,5.0,0.0,20
1855,5.0,0.0,20
1856,5.0,0.0,20
1857,5.0,0.0,20
1858,5.0,0.0,20
1859,5.0,0.0,20
1860,5.0,0.0,20
1861,5.0,0.0,20
1862,5.0,0.0,20
1863,5.0,0.0,20
1864,5.0,0.0,20
1865,5.0,0.0,20
1866,5.0,0.0,20
1867,5.0,0.0,20
1868,5.0,0.0,20
1869,5.0,0.0,20
1870,5.0,0.0,20
1871,5.0,0.0,20
1872,5.0,0.0,20
1873,5.0,0.0,20
1874,5.0,0.0,20
1875,5.0,0.0,20
1876,5.0,0.0,20
1877,5.0,0.0,20
1878,5.0,0.0,20
1879,5.0,0.0,20
1880,5.0,0.0,20
1881,5.0,0.0,20
1882,5.0,0.0,20
1883,5.0,0.0,20
1884,5.0,0.0,20
1885,5.0,0.0,20
1886,5.0,0.0,20
1887,5.0,0.0,20
1888,5.0,0.0,20
1889,5.0,0.0,20
1890,5.0,0.0,20
1891,5.0,0.0,20
1892,5.0,0.0,20
1893,5.0,0.0,20
1894,5.0,0.0,20
1895,5.0,0.0,20
1896,5.0,0.0,20
1897,5.0,0.0,20
1898,5.0,0.0,20
1899,5.0,0.0,20
1900,5.0,0.0,20
1901,5.0,0.0,20
1902,5.0,0.0,20
1903,5.0,0.0,20
1904,5.0,0.0,20
1905,5.0,0.0,20
1906,5.0,0.0,20
1907,5.0,0.0,20
1908,5.0,0.0,20
1909,5.0,0.0,20
1910,5.0,0.0,20
1911,5.0,0.0,20
1912,5.0,0.0,20
1913,5.0,0.0,20
1914,5.0,0.0,20
1915,5.0,0.0,20
1916,5.0,0.0,20
1917,5.0,0.0,20
1918,5.0,0.0,20
1919,5.0,0.0,20
1920,5.0,0.0,20
1921,5.0,0.0,20
1922,5.0,0.0,20
1923,5.0,0.0,20
1924,5.0,0.0,20
1925,5.0,0.0,20
1926,5.0,0.0,20
1927,5.0,0.0,20
1928,5.0,0.0,20
1929,5.0,0.0,20
1930,5.0,0.0,20
1931,5.0,0.0,20
1932,5.0,0.0,20
1933,5.0,0.0,20
1934,5.0,0.0,20
1935,5.0,0.0,20
1936,5.0,0.0,20
1937,5.0,0.0,20
1938,5.0,0.0,20
1939,5.0,0.0,20
1940,5.0,0.0,20
1941,5.0,0.0,20
1942,5.0,0.0,20
1943,5.0,0.0,20
1944,5.0,0.0,20
1945,5.0,0.0,20
1946,5.0,0.0,20
1947,5.0,0.0,20
1948,5.0,0.0,20
1949,5.0,0.0,20
1950,5.0,0.0,20
1951,5.0,0.0,20
1952,5.0,0.0,20
1953,5.0,0.0,20
1954,5.0,0.0,20
1955,5.0,0.0,20
1956,5.0,0.0,20
1957,5.0,0.0,20
1958,5.0,0.0,20
1959,5.0,0.0,20
1960,5.0,0.0,20
1961,5.0,0.0,20
1962,5.0,0.0,20
1963,5.0,0.0,20
1964,5.0,0.0,20
1965,5.0,0.0,20
1966,5.0,0.0,20
1967,5.0,0.0,20
1968,5.0,0.0,20
1969,5.0,0.0,20
1970,5.0,0.0,20
1971,5.0,0.0,20
1972,5.0,0.0,20
1973,5.0,0.0,20
1974,5.0,0.0,20
1975,5.0,0.0,20
1976,5.0,0.0,20
1977,5.0,0.0,20
1978,5.0,0.0,20
1979,5.0,0.0,20
1980,5.0,0.0,20
1981,5.0,0.0,20
1982,5.0,0.0,20
1983,5.0,0.0,20
1984,5.0,0.0,20
1985,5.0,0.0,20
1986,5.0,0.0,20
1987,5.0,0.0,20
1988,5.0,0.0,20
1989,5.0,0.0,20
1990,5.0,0.0,20
1991,5.0,0.0,20
1992,5.0,0.0,20
1993,5.0,0.0,20
1994,5.0,0.0,20
1995,5.0,0.0,20
1996,5.0,0.0,20
1997,5.0,0.0,20
1998,5.0,0.0,20
1999,5.0,0.0,20
2000,5.0,0.0,20
2001,5.0,0.0,20
2002,5.0,0.0,20
2003,5.0,0.0,20
2004,5.0,0.0,20
2005,5.0,0.0,20
2006,5.0,0.0,20
2007,5.0,0.0,20
2008,5.0,0.0,20
2009,5.0,0.0,20
