cycle,avg_score,avg_energy,inactive_student
2010,5.0,0.0,20
2011,5.0,0.0,20
2012,5.0,0.0,20
2013,5.0,0.0,20
2014,5.0,0.0,20
2015,5.0,0.0,20
2016,5.0,0.0,20
2017,5.0,0.0,20
2018,5.0,0.0,20
2019,5.0,0.0,20
2020,5.0,0.0,20
2021,5.0,0.0,20
2022,5.0,0.0,20
2023,5.0,0.0,20
2024,5.0,0.0,20
2025,5.0,0.0,20
2026,5.0,0.0,20
2027,5.0,0.0,20
2028,5.0,0.0,20
2029,5.0,0.0,20
2030,5.0,0.0,20
2031,5.0,0.0,20
2032,5.0,0.0,20
2033,5.0,0.0,20
2034,5.0,0.0,20
2035,5.0,0.0,20
2036,5.0,0.0,20
2037,5.0,0.0,20
2038,5.0,0.0,20
2039,5.0,0.0,20
2040,5.0,0.0,20
2041,5.0,0.0,20
2042,5.0,0.0,20
2043,5.0,0.0,20
2044,5.0,0.0,20
2045,5.0,0.0,20
2046,5.0,0.0,20
2047,5.0,0.0,20
2048,5.0,0.0,20
2049,5.0,0.0,20
2050,5.0,0.0,20
2051,5.0,0.0,20
2052,5.0,0.0,20
2053,5.0,0.0,20
2054,5.0,0.0,20
2055,5.0,0.0,20
2056,5.0,0.0,20
2057,5.0,0.0,20
2058,5.0,0.0,20
2059,5.0,0.0,20
2060,5.0,0.0,20
2061,5.0,0.0,20
2062,5.0,0.0,20
2063,5.0,0.0,20
2064,5.0,0.0,20
2065,5.0,0.0,20
2066,5.0,0.0,20
2067,5.0,0.0,20
2068,5.0,0.0,20
2069,5.0,0.0,20
2070,5.0,0.0,20
2071,5.0,0.0,20
2072,5.0,0.0,20
2073,5.0,0.0,20
2074,5.0,0.0,20
2075,5.0,0.0,20
2076,5.0,0.0,20
2077,5.0,0.0,20
2078,5.0,0.0,20
2079,5.0,0.0,20
2080,5.0,0.0,20
2081,5.0,0.0,20
2082,5.0,0.0,20
2083,5.0,0.0,20
2084,5.0,0.0,20
2085,5.0,0.0,20
2086,5.0,0.0,20
2087,5.0,0.0,20
2088,5.0,0.0,20
2089,5.0,0.0,20
2090,5.0,0.0,20
2091,5.0,0.0,20
2092,5.0,0.0,20
2093,5.0,0.0,20
2094,5.0,0.0,20
2095,5.0,0.0,20
2096,5.0,0.0,20
2097,5.0,0.0,20
2098,5.0,0.0,20
2099,5.0,0.0,20
2100,5.0,0.0,20
2101,5.0,0.0,20
2102,5.0,0.0,20
2103,5.0,0.0,20
2104,5.0,0.0,20
2105,5.0,0.0,20
2106,5.0,0.0,20
2107,5.0,0.0,20
2108,5.0,0.0,20
2109,5.0,0.0,20
2110,5.0,0.0,20
2111,5.0,0.0,20
2112,5.0,0.0,20
2113,5.0,0.0,20
2114,5.0,0.0,20
2115,5.0,0.0,20
2116,5.0,0.0,20
2117,5.0,0.0,20
2118,5.0,0.0,20
2119,5.0,0.0,20
2120,5.0,0.0,20
2121,5.0,0.0,20
2122,5.0,0.0,20
2123,5.0,0.0,20
2124,5.0,0.0,20
2125,5.0,0.0,20
2126,5.0,0.0,20
2127,5.0,0.0,20
2128,5.0,0.0,20
2129,5.0,0.0,20
2130,5.0,0.0,20
2131,5.0,0.0,20
2132,5.0,0.0,20
2133,5.0,0.0,20
2134,5.0,0.0,20
2135,5.0,0.0,20
2136,5.0,0.0,20
2137,5.0,0.0,20
2138,5.0,0.0,20
2139,5.0,0.0,20
2140,5.0,0.0,20
2141,5.0,0.0,20
2142,5.0,0.0,20
2143,5.0,0.0,20
2144,5.0,0.0,20
2145,5.0,0.0,20
2146,5.0,0.0,20
2147,5.0,0.0,20
2148,5.0,0.0,20
2149,5.0,0.0,20
2150,5.0,0.0,20
2151,5.0,0.0,20
2152,5.0,0.0,20
2153,5.0,0.0,20
2154,5.0,0.0,20
2155,5.0,0.0,20
2156,5.0,0.0,20
2157,5.0,0.0,20
2158,5.0,0.0,20
2159,5.0,0.0,20
2160,5.0,0.0,20
2161,5.0,0.0,20
2162,5.0,0.0,20
2163,5.0,0.0,20
2164,5.0,0.0,20
2165,5.0,0.0,20
2166,5.0,0.0,20
2167,5.0,0.0,20
2168,5.0,0.0,20
2169,5.0,0.0,20
2170,5.0,0.0,20
2171,5.0,0.0,20
2172,5.0,0.0,20
2173,5.0,0.0,20
2174,5.0,0.0,20
2175,5.0,0.0,20
2176,5.0,0.0,20
2177,5.0,0.0,20
2178,5.0,0.0,20
2179,5.0,0.0,20
2180,5.0,0.0,20
2181,5.0,0.0,20
2182,5.0,0.0,20
2183,5.0,0.0,20
2184,5.0,0.0,20
2185,5.0,0.0,20
2186,5.0,0.0,20
2187,5.0,0.0,20
2188,5.0,0.0,20
2189,5.0,0.0,20
2190,5.0,0.0,20
2191,5.0,0.0,20
2192,5.0,0.0,20
2193,5.0,0.0,20
2194,5.0,0.0,20
2195,5.0,0.0,20
2196,5.0,0.0,20
2197,5.0,0.0,20
2198,5.0,0.0,20
2199,5.0,0.0,20
2200,5.0,0.0,20
2201,5.0,0.0,20
2202,5.0,0.0,20
2203,5.0,0.0,20
2204,5.0,0.0,20
2205,5.0,0.0,20
2206,5.0,0.0,20
2207,5.0,0.0,20
2208,5.0,0.0,20
2209,5.0,0.0,20
2210,5.0,0.0,20
2211,5.0,0.0,20
2212,5.0,0.0,20
2213,5.0,0.0,20
2214,5.0,0.0,20
2215,5.0,0.0,20
2216,5.0,0.0,20
2217,5.0,0.0,20
2218,5.0,0.0,20
2219,5.0,0.0,20
2220,5.0,0.0,20
2221,5.0,0.0,20
2222,5.0,0.0,20
2223,5.0,0.0,20
2224,5.0,0.0,20
2225,5.0,0.0,20
2226,5.0,0.0,20
2227,5.0,0.0,20
2228,5.0,0.0,20
2229,5.0,0.0,20
2230,5.0,0.0,20
2231,5.0,0.0,20
2232,5.0,0.0,20
2233,5.0,0.0,20
2234,5.0,0.0,20
2235,5.0,0.0,20
2236,5.0,0.0,20
2237,5.0,0.0,20
2238,5.0,0.0,20
2239,5.0,0.0,20
2240,5.0,0.0,20
2241,5.0,0.0,20
2242,5.0,0.0,20
2243,5.0,0.0,20
2244,5.0,0.0,20
2245,5.0,0.0,20
2246,5.0,0.0,20
2247,5.0,0.0,20
2248,5.0,0.0,20
2249,5.0,0.0,20
2250,5.0,0.0,20
2251,5.0,0.0,20
2252,5.0,0.0,20
2253,5.0,0.0,20
2254,5.0,0.0,20
2255,5.0,0.0,20
2256,5.0,0.0,20
2257,5.0,0.0,20
2258,5.0,0.0,20
2259,5.0,0.0,20
2260,5.0,0.0,20
2261,5.0,0.0,20
2262,5.0,0.0,20
2263,5.0,0.0,20
2264,5.0,0.0,20
2265,5.0,0.0,20
2266,5.0,0.0,20
2267,5.0,0.0,20
2268,5.0,0.0,20
2269,5.0,0.0,20
2270,5.0,0.0,20
2271,5.0,0.0,20
2272,5.0,0.0,20
2273,5.0,0.0,20
2274,5.0,0.0,20
2275,5.0,0.0,20
2276,5.0,0.0,20
2277,5.0,0.0,20
2278,5.0,0.0,20
2279,5.0,0.0,20
2280,5.0,0.0,20
2281,5.0,0.0,20
2282,5.0,0.0,20
2283,5.0,0.0,20
2284,5.0,0.0,20
2285,5.0,0.0,20
2286,5.0,0.0,20
2287,5.0,0.0,20
2288,5.0,0.0,20
2289,5.0,0.0,20
2290,5.0,0.0,20
2291,5.0,0.0,20
2292,5.0,0.0,20
2293,5.0,0.0,20
2294,5.0,0.0,20
2295,5.0,0.0,20
2296,5.0,0.0,20
2297,5.0,0.0,20
2298,5.0,0.0,20
2299,5.0,0.0,20
2300,5.0,0.0,20
2301,5.0,0.0,20
2302,5.0,0.0,20
2303,5.0,0.0,20
2304,5.0,0.0,20
2305,5.0,0.0,20
2306,5.0,0.0,20
2307,5.0,0.0,20
2308,5.0,0.0,20
2309,5.0,0.0,20
2310,5.0,0.0,20
2311,5.0,0.0,20
2312,5.0,0.0,20
2313,5.0,0.0,20
2314,5.0,0.0,20
2315,5.0,0.0,20
2316,5.0,0.0,20
2317,5.0,0.0,20
2318,5.0,0.0,20
2319,5.0,0.0,20
2320,5.0,0.0,20
2321,5.0,0.0,20
2322,5.0,0.0,20
2323,5.0,0.0,20
2324,5.0,0.0,20
2325,5.0,0.0,20
2326,5.0,0.0,20
2327,5.0,0.0,20
2328,5.0,0.0,20
2329,5.0,0.0,20
2330,5.0,0.0,20
2331,5.0,0.0,20
2332,5.0,0.0,20
2333,5.0,0.0,20
2334,5.0,0.0,20
2335,5.0,0.0,20
2336,5.0,0.0,20
2337,5.0,0.0,20
2338,5.0,0.0,20
2339,5.0,0.0,20
2340,5.0,0.0,20
2341,5.0,0.0,20
2342,5.0,0.0,20
2343,5.0,0.0,20
2344,5.0,0.0,20
2345,5.0,0.0,20
2346,5.0,0.0,20
2347,5.0,0.0,20
2348,5.0,0.0,20
2349,5.0,0.0,20
2350,5.0,0.0,20
2351,5.0,0.0,20
2352,5.0,0.0,20
2353,5.0,0.0,20
2354,5.0,0.0,20
2355,5.0,0.0,20
2356,5.0,0.0,20
2357,5.0,0.0,20
2358,5.0,0.0,20
2359,5.0,0.0,20
2360,5.0,0.0,20
2361,5.0,0.0,20
2362,5.0,0.0,20
2363,5.0,0.0,20
2364,5.0,0.0,20
2365,5.0,0.0,20
2366,5.0,0.0,20
2367,5.0,0.0,20
2368,5.0,0.0,20
2369,5.0,0.0,20
2370,5.0,0.0,20
2371,5.0,0.0,20
2372,5.0,0.0,20
2373,5.0,0.0,20
2374,5.0,0.0,20
2375,5.0,0.0,20
2376,5.0,0.0,20
2377,5.0,0.0,20
2378,5.0,0.0,20
2379,5.0,0.0,20
2380,5.0,0.0,20
2381,5.0,0.0,20
2382,5.0,0.0,20
2383,5.0,0.0,20
2384,5.0,0.0,20
2385,5.0,0.0,20
2386,5.0,0.0,20
2387,5.0,0.0,20
2388,5.0,0.0,20
2389,5.0,0.0,20
2390,5.0,0.0,20
2391,5.0,0.0,20
2392,5.0,0.0,20
2393,5.0,0.0,20
2394,5.0,0.0,20
2395,5.0,0.0,20
2396,5.0,0.0,20
2397,5.0,0.0,20
2398,5.0,0.0,20
2399,5.0,0.0,20
2400,5.0,0.0,20
2401,5.0,0.0,20
2402,5.0,0.0,20
2403,5.0,0.0,20
2404,5.0,0.0,20
2405,5.0,0.0,20
2406,5.0,0.0,20
2407,5.0,0.0,20
2408,5.0,0.0,20
2409,5.0,0.0,20
2410,5.0,0.0,20
2411,5.0,0.0,20
2412,5.0,0.0,20
2413,5.0,0.0,20
2414,5.0,0.0,20
2415,5.0,0.0,20
2416,5.0,0.0,20
2417,5.0,0.0,20
2418,5.0,0.0,20
2419,5.0,0.0,20
2420,5.0,0.0,20
2421,5.0,0.0,20
2422,5.0,0.0,20
2423,5.0,0.0,20
2424,5.0,0.0,20
2425,5.0,0.0,20
2426,5.0,0.0,20
2427,5.0,0.0,20
2428,5.0,0.0,20
2429,5.0,0.0,20
2430,5.0,0.0,20
2431,5.0,0.0,20
2432,5.0,0.0,20
2433,5.0,0.0,20
2434,5.0,0.0,20
2435,5.0,0.0,20
2436,5.0,0.0,20
2437,5.0,0.0,20
2438,5.0,0.0,20
2439,5.0,0.0,20
2440,5.0,0.0,20
2441,5.0,0.0,20
2442,5.0,0.0,20
2443,5.0,0.0,20
2444,5.0,0.0,20
2445,5.0,0.0,20
2446,5.0,0.0,20
2447,5.0,0.0,20
2448,5.0,0.0,20
2449,5.0,0.0,20
2450,5.0,0.0,20
2451,5.0,0.0,20
2452,5.0,0.0,20
2453,5.0,0.0,20
2454,5.0,0.0,20
2455,5.0,0.0,20
2456,5.0,0.0,20
2457,5.0,0.0,20
2458,5.0,0.0,20
2459,5.0,0.0,20
2460,5.0,0.0,20
2461,5.0,0.0,20
2462,5.0,0.0,20
2463,5.0,0.0,20
2464,5.0,0.0,20
2465,5.0,0.0,20
2466,5.0,0.0,20
2467,5.0,0.0,20
2468,5.0,0.0,20
2469,5.0,0.0,20
2470,5.0,0.0,20
2471,5.0,0.0,20
2472,5.0,0.0,20
2473,5.0,0.0,20
2474,5.0,0.0,20
2475,5.0,0.0,20
2476,5.0,0.0,20
2477,5.0,0.0,20
2478,5.0,0.0,20
2479,5.0,0.0,20
2480,5.0,0.0,20
2481,5.0,0.0,20
2482,5.0,0.0,20
2483,5.0,0.0,20
2484,5.0,0.0,20
2485,5.0,0.0,20
2486,5.0,0.0,20
2487,5.0,0.0,20
2488,5.0,0.0,20
2489,5.0,0.0,20
2490,5.0,0.0,20
2491,5.0,0.0,20
2492,5.0,0.0,20
2493,5.0,0.0,20
2494,5.0,0.0,20
2495,5.0,0.0,20
2496,5.0,0.0,20
2497,5.0,0.0,20
2498,5.0,0.0,20
2499,5.0,0.0,20
2500,5.0,0.0,20
2501,5.0,0.0,20
2502,5.0,0.0,20
2503,5.0,0.0,20
2504,5.0,0.0,20
2505,5.0,0.0,20
2506,5.0,0.0,20
2507,5.0,0.0,20
2508,5.0,0.0,20
2509,5.0,0.0,20
2510,5.0,0.0,20
2511,5.0,0.0,20
2512,5.0,0.0,20
2513,5.0,0.0,20
2514,5.0,0.0,20
2515,5.0,0.0,20
2516,5.0,0.0,20
2517,5.0,0.0,20
2518,5.0,0.0,20
2519,5.0,0.0,20
2520,5.0,0.0,20
2521,5.0,0.0,20
2522,5.0,0.0,20
2523,5.0,0.0,20
2524,5.0,0.0,20
2525,5.0,0.0,20
2526,5.0,0.0,20
2527,5.0,0.0,20
2528,5.0,0.0,20
2529,5.0,0.0,20
2530,5.0,0.0,20
2531,5.0,0.0,20
2532,5.0,0.0,20
2533,5.0,0.0,20
2534,5.0,0.0,20
2535,5.0,0.0,20
2536,5.0,0.0,20
2537,5.0,0.0,20
2538,5.0,0.0,20
2539,5.0,0.0,20
2540,5.0,0.0,20
2541,5.0,0.0,20
2542,5.0,0.0,20
2543,5.0,0.0,20
2544,5.0,0.0,20
2545,5.0,0.0,20
2546,5.0,0.0,20
2547,5.0,0.0,20
2548,5.0,0.0,20
2549,5.0,0.0,20
2550,5.0,0.0,20
2551,5.0,0.0,20
2552,5.0,0.0,20
2553,5.0,0.0,20
2554,5.0,0.0,20
2555,5.0,0.0,20
2556,5.0,0.0,20
2557,5.0,0.0,20
2558,5.0,0.0,20
2559,5.0,0.0,20
2560,5.0,0.0,20
2561,5.0,0.0,20
2562,5.0,0.0,20
2563,5.0,0.0,20
2564,5.0,0.0,20
2565,5.0,0.0,20
2566,5.0,0.0,20
2567,5.0,0.0,20
2568,5.0,0.0,20
2569,5.0,0.0,20
2570,5.0,0.0,20
2571,5.0,0.0,20
2572,5.0,0.0,20
2573,5.0,0.0,20
2574,5.0,0.0,20
2575,5.0,0.0,20
2576,5.0,0.0,20
2577,5.0,0.0,20
2578,5.0,0.0,20
2579,5.0,0.0,20
2580,5.0,0.0,20
2581,5.0,0.0,20
2582,5.0,0.0,20
2583,5.0,0.0,20
2584,5.0,0.0,20
2585,5.0,0.0,20
2586,5.0,0.0,20
2587,5.0,0.0,20
2588,5.0,0.0,20
2589,5.0,0.0,20
2590,5.0,0.0,20
2591,5.0,0.0,20
2592,5.0,0.0,20
2593,5.0,0.0,20
2594,5.0,0.0,20
2595,5.0,0.0,20
2596,5.0,0.0,20
2597,5.0,0.0,20
2598,5.0,0.0,20
2599,5.0,0.0,20
2600,5.0,0.0,20
2601,5.0,0.0,20
2602,5.0,0.0,20
2603,5.0,0.0,20
2604,5.0,0.0,20
2605,5.0,0.0,20
2606,5.0,0.0,20
2607,5.0,0.0,20
2608,5.0,0.0,20
2609,5.0,0.0,20
2610,5.0,0.0,20
2611,5.0,0.0,20
2612,5.0,0.0,20
2613,5.0,0.0,20
2614,5.0,0.0,20
2615,5.0,0.0,20
2616,5.0,0.0,20
2617,5.0,0.0,20
2618,5.0,0.0,20
2619,5.0,0.0,20
2620,5.0,0.0,20
2621,5.0,0.0,20
2622,5.0,0.0,20
2623,5.0,0.0,20
2624,5.0,0.0,20
2625,5.0,0.0,20
2626,5.0,0.0,20
2627,5.0,0.0,20
2628,5.0,0.0,20
2629,5.0,0.0,20
2630,5.0,0.0,20
2631,5.0,0.0,20
2632,5.0,0.0,20
2633,5.0,0.0,20
2634,5.0,0.0,20
2635,5.0,0.0,20
2636,5.0,0.0,20
2637,5.0,0.0,20
2638,5.0,0.0,20
2639,5.0,0.0,20
2640,5.0,0.0,20
2641,5.0,0.0,20
2642,5.0,0.0,20
2643,5.0,0.0,20
2644,5.0,0.0,20
2645,5.0,0.0,20
2646,5.0,0.0,20
2647,5.0,0.0,20
2648,5.0,0.0,20
2649,5.0,0.0,20
2650,5.0,0.0,20
2651,5.0,0.0,20
2652,5.0,0.0,20
2653,5.0,0.0,20
2654,5.0,0.0,20
2655,5.0,0.0,20
2656,5.0,0.0,20
2657,5.0,0.0,20
2658,5.0,0.0,20
2659,5.0,0.0,20
2660,5.0,0.0,20
2661,5.0,0.0,20
2662,5.0,0.0,20
2663,5.0,0.0,20
2664,5.0,0.0,20
2665,5.0,0.0,20
2666,5.0,0.0,20
2667,5.0,0.0,20
2668,5.0,0.0,20
2669,5.0,0.0,20
2670,5.0,0.0,20
2671,5.0,0.0,20
2672,5.0,0.0,20
2673,5.0,0.0,20
2674,5.0,0.0,20
2675,5.0,0.0,20
2676,5.0,0.0,20
2677,5.0,0.0,20
2678,5.0,0.0,20
2679,5.0,0.0,20
2680,5.0,0.0,20
2681,5.0,0.0,20
2682,5.0,0.0,20
2683,5.0,0.0,20
2684,5.0,0.0,20
2685,5.0,0.0,20
2686,5.0,0.0,20
2687,5.0,0.0,20
2688,5.0,0.0,20
2689,5.0,0.0,20
2690,5.0,0.0,20
2691,5.0,0.0,20
2692,5.0,0.0,20
2693,5.0,0.0,20
2694,5.0,0.0,20
2695,5.0,0.0,20
2696,5.0,0.0,20
2697,5.0,0.0,20
2698,5.0,0.0,20
2699,5.0,0.0,20
2700,5.0,0.0,20
2701,5.0,0.0,20
2702,5.0,0.0,20
2703,5.0,0.0,20
2704,5.0,0.0,20
2705,5.0,0.0,20
2706,5.0,0.0,20
2707,5.0,0.0,20
2708,5.0,0.0,20
2709,5.0,0.0,20
2710,5.0,0.0,20
2711,5.0,0.0,20
2712,5.0,0.0,20
2713,5.0,0.0,20
2714,5.0,0.0,20
2715,5.0,0.0,20
2716,5.0,0.0,20
2717,5.0,0.0,20
2718,5.0,0.0,20
2719,5.0,0.0,20
2720,5.0,0.0,20
2721,5.0,0.0,20
2722,5.0,0.0,20
2723,5.0,0.0,20
2724,5.0,0.0,20
2725,5.0,0.0,20
2726,5.0,0.0,20
2727,5.0,0.0,20
2728,5.0,0.0,20
2729,5.0,0.0,20
2730,5.0,0.0,20
2731,5.0,0.0,20
2732,5.0,0.0,20
2733,5.0,0.0,20
2734,5.0,0.0,20
2735,5.0,0.0,20
2736,5.0,0.0,20
2737,5.0,0.0,20
2738,5.0,0.0,20
2739,5.0,0.0,20
2740,5.0,0.0,20
2741,5.0,0.0,20
2742,5.0,0.0,20
2743,5.0,0.0,20
2744,5.0,0.0,20
2745,5.0,0.0,20
2746,5.0,0.0,20
2747,5.0,0.0,20
2748,5.0,0.0,20
2749,5.0,0.0,20
2750,5.0,0.0,20
2751,5.0,0.0,20
2752,5.0,0.0,20
2753,5.0,0.0,20
2754,5.0,0.0,20
2755,5.0,0.0,20
2756,5.0,0.0,20
2757,5.0,0.0,20
2758,5.0,0.0,20
2759,5.0,0.0,20
2760,5.0,0.0,20
2761,5.0,0.0,20
2762,5.0,0.0,20
2763,5.0,0.0,20
2764,5.0,0.0,20
2765,5.0,0.0,20
2766,5.0,0.0,20
2767,5.0,0.0,20
2768,5.0,0.0,20
2769,5.0,0.0,20
2770,5.0,0.0,20
2771,5.0,0.0,20
2772,5.0,0.0,20
2773,5.0,0.0,20
2774,5.0,0.0,20
2775,5.0,0.0,20
2776,5.0,0.0,20
2777,5.0,0.0,20
2778,5.0,0.0,20
2779,5.0,0.0,20
2780,5.0,0.0,20
2781,5.0,0.0,20
2782,5.0,0.0,20
2783,5.0,0.0,20
2784,5.0,0.0,20
2785,5.0,0.0,20
2786,5.0,0.0,20
2787,5.0,0.0,20
2788,5.0,0.0,20
2789,5.0,0.0,20
2790,5.0,0.0,20
2791,5.0,0.0,20
2792,5.0,0.0,20
2793,5.0,0.0,20
2794,5.0,0.0,20
2795,5.0,0.0,20
2796,5.0,0.0,20
2797,5.0,0.0,20
2798,5.0,0.0,20
2799,5.0,0.0,20
2800,5.0,0.0,20
2801,5.0,0.0,20
2802,5.0,0.0,20
2803,5.0,0.0,20
2804,5.0,0.0,20
2805,5.0,0.0,20
2806,5.0,0.0,20
2807,5.0,0.0,20
2808,5.0,0.0,20
2809,5.0,0.0,20
2810,5.0,0.0,20
2811,5.0,0.0,20
2812,5.0,0.0,20
2813,5.0,0.0,20
2814,5.0,0.0,20
2815,5.0,0.0,20
2816,5.0,0.0,20
2817,5.0,0.0,20
2818,5.0,0.0,20
2819,5.0,0.0,20
2820,5.0,0.0,20
2821,5.0,0.0,20
2822,5.0,0.0,20
2823,5.0,0.0,20
2824,5.0,0.0,20
2825,5.0,0.0,20
2826,5.0,0.0,20
2827,5.0,0.0,20
2828,5.0,0.0,20
2829,5.0,0.0,20
2830,5.0,0.0,20
2831,5.0,0.0,20
2832,5.0,0.0,20
2833,5.0,0.0,20
2834,5.0,0.0,20
2835,5.0,0.0,20
2836,5.0,0.0,20
2837,5.0,0.0,20
2838,5.0,0.0,20
2839,5.0,0.0,20
2840,5.0,0.0,20
2841,5.0,0.0,20
2842,5.0,0.0,20
2843,5.0,0.0,20
2844,5.0,0.0,20
2845,5.0,0.0,20
2846,5.0,0.0,20
2847,5.0,0.0,20
2848,5.0,0.0,20
2849,5.0,0.0,20
2850,5.0,0.0,20
2851,5.0,0.0,20
2852,5.0,0.0,20
2853,5.0,0.0,20
2854,5.0,0.0,20
2855,5.0,0.0,20
2856,5.0,0.0,20
2857,5.0,0.0,20
2858,5.0,0.0,20
2859,5.0,0.0,20
2860,5.0,0.0,20
2861,5.0,0.0,20
2862,5.0,0.0,20
2863,5.0,0.0,20
2864,5.0,0.0,20
2865,5.0,0.0,20
2866,5.0,0.0,20
2867,5.0,0.0,20
2868,5.0,0.0,20
2869,5.0,0.0,20
2870,5.0,0.0,20
2871,5.0,0.0,20
2872,5.0,0.0,20
2873,5.0,0.0,20
2874,5.0,0.0,20
2875,5.0,0.0,20
2876,5.0,0.0,20
2877,5.0,0.0,20
2878,5.0,0.0,20
2879,5.0,0.0,20
2880,5.0,0.0,20
2881,5.0,0.0,20
2882,5.0,0.0,20
2883,5.0,0.0,20
2884,5.0,0.0,20
2885,5.0,0.0,20
2886,5.0,0.0,20
2887,5.0,0.0,20
2888,5.0,0.0,20
2889,5.0,0.0,20
2890,5.0,0.0,20
2891,5.0,0.0,20
2892,5.0,0.0,20
2893,5.0,0.0,20
2894,5.0,0.0,20
2895,5.0,0.0,20
2896,5.0,0.0,20
2897,5.0,0.0,20
2898,5.0,0.0,20
2899,5.0,0.0,20
2900,5.0,0.0,20
2901,5.0,0.0,20
2902,5.0,0.0,20
2903,5.0,0.0,20
2904,5.0,0.0,20
2905,5.0,0.0,20
2906,5.0,0.0,20
2907,5.0,0.0,20
2908,5.0,0.0,20
2909,5.0,0.0,20
2910,5.0,0.0,20
2911,5.0,0.0,20
2912,5.0,0.0,20
2913,5.0,0.0,20
2914,5.0,0.0,20
2915,5.0,0.0,20
2916,5.0,0.0,20
2917,5.0,0.0,20
2918,5.0,0.0,20
2919,5.0,0.0,20
2920,5.0,0.0,20
2921,5.0,0.0,20
2922,5.0,0.0,20
2923,5.0,0.0,20
2924,5.0,0.0,20
2925,5.0,0.0,20
2926,5.0,0.0,20
2927,5.0,0.0,20
2928,5.0,0.0,20
2929,5.0,0.0,20
2930,5.0,0.0,20
2931,5.0,0.0,20
2932,5.0,0.0,20
2933,5.0,0.0,20
2934,5.0,0.0,20
2935,5.0,0.0,20
2936,5.0,0.0,20
2937,5.0,0.0,20
2938,5.0,0.0,20
2939,5.0,0.0,20
2940,5.0,0.0,20
2941,5.0,0.0,20
2942,5.0,0.0,20
2943,5.0,0.0,20
2944,5.0,0.0,20
2945,5.0,0.0,20
2946,5.0,0.0,20
2947,5.0,0.0,20
2948,5.0,0.0,20
2949,5.0,0.0,20
2950,5.0,0.0,20
2951,5.0,0.0,20
2952,5.0,0.0,20
2953,5.0,0.0,20
2954,5.0,0.0,20
2955,5.0,0.0,20
2956,5.0,0.0,20
2957,5.0,0.0,20
2958,5.0,0.0,20
2959,5.0,0.0,20
2960,5.0,0.0,20
2961,5.0,0.0,20
2962,5.0,0.0,20
2963,5.0,0.0,20
2964,5.0,0.0,20
2965,5.0,0.0,20
2966,5.0,0.0,20
2967,5.0,0.0,20
2968,5.0,0.0,20
2969,5.0,0.0,20
2970,5.0,0.0,20
2971,5.0,0.0,20
2972,5.0,0.0,20
2973,5.0,0.0,20
2974,5.0,0.0,20
2975,5.0,0.0,20
2976,5.0,0.0,20
2977,5.0,0.0,20
2978,5.0,0.0,20
2979,5.0,0.0,20
2980,5.0,0.0,20
2981,5.0,0.0,20
2982,5.0,0.0,20
2983,5.0,0.0,20
